"id"	"type_id"	"mat_id"	"name"	"group_id"	"radius"	"shag"	"gabarit"	"width"	"diam"	"kolvo_sklad"	"norma"	"zakaz"	"geometry"	"id_parent"	"property"
"314"	"51"	"30"	""	"71"			" стандартный"		"10,9"						"{""5"": "" стандартный"", ""11"": ""10,9"", ""mat_id"": ""30"", ""type_id"": ""51"", ""group_id"": ""71""}"
"315"	"51"	"30"	""	"71"			" стандартный"		"11"						"{""5"": "" стандартный"", ""11"": ""11"", ""mat_id"": ""30"", ""type_id"": ""51"", ""group_id"": ""71""}"
"143"	"55"	"33"	"CCGT09Т302-AK WSK10 HARDSTONE"	"89"	"0.2"		"средняя"								"{""5"": ""средняя"", ""12"": ""0.2"", ""mat_id"": ""33"", ""type_id"": ""55"", ""group_id"": ""89""}"
"127"	"55"	"30"	"ZTGD0504-MM YB9320"	"90"	"0.4"		"5 мм"								"{""5"": ""5 мм"", ""12"": ""0.4"", ""mat_id"": ""30"", ""type_id"": ""55"", ""group_id"": ""90""}"
"125"	"55"	"30"	"ZTGD0404-MG YBG205"	"91"	"0.4"		"4 мм"								"{""5"": ""4 мм"", ""12"": ""0.4"", ""mat_id"": ""30"", ""type_id"": ""55"", ""group_id"": ""91""}"
"126"	"55"	"30"	"ZTGD0404-MM YB9320"	"91"	"0.4"		"4 мм"								"{""5"": ""4 мм"", ""12"": ""0.4"", ""mat_id"": ""30"", ""type_id"": ""55"", ""group_id"": ""91""}"
"123"	"55"	"30"	"ZTFD0303-MG YBG205"	"92"	"0,3"		"3 мм"								"{""5"": ""3 мм"", ""12"": ""0,3"", ""mat_id"": ""30"", ""type_id"": ""55"", ""group_id"": ""92""}"
"171"	"55"	"30"	"16ER175 ISO HS5125 HADSTO  (WS5225 HARDSTONE)"	"77"	"0"	"1,75"	"Средняя"								"{""5"": ""Средняя"", ""6"": ""1,75"", ""mat_id"": ""30"", ""type_id"": ""55"", ""group_id"": ""77""}"
"182"	"55"	"30"	"16IR175 ISO HS5125 HADSTO  (WS5225 HARDSTONE)"	"76"	"0"	"1,75"	"Средняя"								"{""5"": ""Средняя"", ""6"": ""1,75"", ""mat_id"": ""30"", ""type_id"": ""55"", ""group_id"": ""76""}"
"119"	"55"	"30"	"VNMG160404-BM WS7225 HARDSTONE"	"94"	"0.4"		"большая"								"{""5"": ""большая"", ""12"": ""0.4"", ""mat_id"": ""30"", ""type_id"": ""55"", ""group_id"": ""94""}"
"118"	"55"	"30"	"VNMG160404-BF WS7225 HARDSTONE"	"94"	"0.4"		"большая"								"{""5"": ""большая"", ""12"": ""0.4"", ""mat_id"": ""30"", ""type_id"": ""55"", ""group_id"": ""94""}"
"117"	"55"	"30"	"VNMG160404-ADF YB9320"	"94"	"0.4"		"большая"								"{""5"": ""большая"", ""12"": ""0.4"", ""mat_id"": ""30"", ""type_id"": ""55"", ""group_id"": ""94""}"
"115"	"55"	"24"	"VBMT160408-TM WS7225 HARDSTONE"	"81"	"0.8"		"большая"								"{""5"": ""большая"", ""12"": ""0.8"", ""mat_id"": ""24"", ""type_id"": ""55"", ""group_id"": ""81""}"
"114"	"55"	"24"	"VBMT160408-MV LF6018 DESKAR"	"81"	"0.8"		"большая"								"{""5"": ""большая"", ""12"": ""0.8"", ""mat_id"": ""24"", ""type_id"": ""55"", ""group_id"": ""81""}"
"113"	"55"	"24"	"VBMT160408-EM YBG205"	"81"	"0.8"		"большая"								"{""5"": ""большая"", ""12"": ""0.8"", ""mat_id"": ""24"", ""type_id"": ""55"", ""group_id"": ""81""}"
"112"	"55"	"24"	"VBMT160404-TM WS7225 HARDSTONE"	"81"	"0.4"		"большая"								"{""5"": ""большая"", ""12"": ""0.4"", ""mat_id"": ""24"", ""type_id"": ""55"", ""group_id"": ""81""}"
"111"	"55"	"24"	"VBMT160404-MV LF6018 DESKAR"	"81"	"0.4"		"большая"								"{""5"": ""большая"", ""12"": ""0.4"", ""mat_id"": ""24"", ""type_id"": ""55"", ""group_id"": ""81""}"
"110"	"55"	"24"	"VBMT160404-EM YBG205"	"81"	"0.4"		"большая"								"{""5"": ""большая"", ""12"": ""0.4"", ""mat_id"": ""24"", ""type_id"": ""55"", ""group_id"": ""81""}"
"122"	"55"	"30"	"ZTBD02002-MM YB9320"	"93"	"0.2"		"2 мм"								"{""5"": ""2 мм"", ""12"": ""0.2"", ""mat_id"": ""30"", ""type_id"": ""55"", ""group_id"": ""93""}"
"121"	"55"	"30"	""	"94"	"0.2"		"большая"								"{""5"": ""большая"", ""12"": ""0.2"", ""mat_id"": ""30"", ""type_id"": ""55"", ""group_id"": ""94""}"
"247"	"51"	"30"	""	"71"			" стандартный"		"4.2"						"{""5"": "" стандартный"", ""11"": ""4.2"", ""mat_id"": ""30"", ""type_id"": ""51"", ""group_id"": ""71""}"
"180"	"55"	"30"	"16IR125 ISO HS5125 HADSTO  (WS5225 HARDSTONE)"	"76"	"0"	"1,25"	"средняя"								"{""5"": ""средняя"", ""6"": ""1,25"", ""mat_id"": ""30"", ""type_id"": ""55"", ""group_id"": ""76""}"
"286"	"51"	"30"	""	"71"			" стандартный"		"8,1"						"{""5"": "" стандартный"", ""11"": ""8,1"", ""mat_id"": ""30"", ""type_id"": ""51"", ""group_id"": ""71""}"
"67"	"55"	"24"	"CCMT09T302-MP HS7125 HADSTO"	"89"	"0.2"										"{""12"": ""0.2"", ""mat_id"": ""24"", ""type_id"": ""55"", ""group_id"": ""89""}"
"166"	"55"	"30"	"WCMX080412R-53 YBG201"	"78"	"0"				"41-55"						"{""11"": ""41-55"", ""mat_id"": ""30"", ""type_id"": ""55"", ""group_id"": ""78""}"
"165"	"55"	"30"	"WCMX080412 HS5131 HADSTO"	"78"	"0"				"41-55"						"{""11"": ""41-55"", ""mat_id"": ""30"", ""type_id"": ""55"", ""group_id"": ""78""}"
"164"	"55"	"30"	"WCMX080412 WS5231 HARDSTONE"	"78"	"0"				"41-55"						"{""11"": ""41-55"", ""mat_id"": ""30"", ""type_id"": ""55"", ""group_id"": ""78""}"
"163"	"55"	"30"	"WCMX06T308R-53 YBG201"	"78"	"0"				"30-40"						"{""11"": ""30-40"", ""mat_id"": ""30"", ""type_id"": ""55"", ""group_id"": ""78""}"
"162"	"55"	"30"	"WCMX06T308 HS5131 HADSTO"	"78"	"0"				"30-40"						"{""11"": ""30-40"", ""mat_id"": ""30"", ""type_id"": ""55"", ""group_id"": ""78""}"
"161"	"55"	"30"	"WCMX06T308 WS5231 HARDSTONE"	"78"	"0"				"30-40"						"{""11"": ""30-40"", ""mat_id"": ""30"", ""type_id"": ""55"", ""group_id"": ""78""}"
"160"	"55"	"30"	"WCMX050308R-53 YBG201"	"78"	"0"				"25-29"						"{""11"": ""25-29"", ""mat_id"": ""30"", ""type_id"": ""55"", ""group_id"": ""78""}"
"108"	"55"	"27"	"VBMT160408-OTM OC2125 OKE"	"81"	"0.8"		"большая"								"{""5"": ""большая"", ""12"": ""0.8"", ""mat_id"": ""27"", ""type_id"": ""55"", ""group_id"": ""81""}"
"106"	"55"	"27"	"VBMT160408-TM WS8125 HARDSTONE"	"81"	"0.8"		"большая"								"{""5"": ""большая"", ""12"": ""0.8"", ""mat_id"": ""27"", ""type_id"": ""55"", ""group_id"": ""81""}"
"104"	"55"	"27"	"VBMT160408-HR YBC252"	"81"	"0.8"		"большая"								"{""5"": ""большая"", ""12"": ""0.8"", ""mat_id"": ""27"", ""type_id"": ""55"", ""group_id"": ""81""}"
"107"	"55"	"27"	"VBMT160408-TM HS8125 HADSTO"	"81"	"0.8"		"большая"								"{""5"": ""большая"", ""12"": ""0.8"", ""mat_id"": ""27"", ""type_id"": ""55"", ""group_id"": ""81""}"
"103"	"55"	"27"	"VBMT160404-TM HS8125 HADSTO"	"94"	"0.4"		"большая"								"{""5"": ""большая"", ""12"": ""0.4"", ""mat_id"": ""27"", ""type_id"": ""55"", ""group_id"": ""94""}"
"102"	"55"	"27"	"VBMT160404-TM WS8125 HARDSTONE"	"81"	"0.4"		"большая"								"{""5"": ""большая"", ""12"": ""0.4"", ""mat_id"": ""27"", ""type_id"": ""55"", ""group_id"": ""81""}"
"101"	"55"	"27"	"VBMT160404-HМ YBC252"	"81"	"0.4"		"большая"								"{""5"": ""большая"", ""12"": ""0.4"", ""mat_id"": ""27"", ""type_id"": ""55"", ""group_id"": ""81""}"
"100"	"55"	"27"	"VBMT160404-HR YBC252"	"81"	"0.4"		"большая"								"{""5"": ""большая"", ""12"": ""0.4"", ""mat_id"": ""27"", ""type_id"": ""55"", ""group_id"": ""81""}"
"99"	"55"	"27"	"VBMT160404-OTM OC2125 OKE"	"81"	"0.4"		"большая"								"{""5"": ""большая"", ""12"": ""0.4"", ""mat_id"": ""27"", ""type_id"": ""55"", ""group_id"": ""81""}"
"98"	"55"	"24"	""	"95"	"0.8"		"большая"								"{""5"": ""большая"", ""12"": ""0.8"", ""mat_id"": ""24"", ""type_id"": ""55"", ""group_id"": ""95""}"
"97"	"55"	"24"	""	"95"	"0.4"		"большая"								"{""5"": ""большая"", ""12"": ""0.4"", ""mat_id"": ""24"", ""type_id"": ""55"", ""group_id"": ""95""}"
"91"	"55"	"27"	"DCMT11T308-OTM OC2125 OKE"	"96"	"0.8"		"средняя"								"{""5"": ""средняя"", ""12"": ""0.8"", ""mat_id"": ""27"", ""type_id"": ""55"", ""group_id"": ""96""}"
"90"	"55"	"27"	"DCMT11T308-HM YBC252 "	"96"	"0.8"		"средняя"								"{""5"": ""средняя"", ""12"": ""0.8"", ""mat_id"": ""27"", ""type_id"": ""55"", ""group_id"": ""96""}"
"89"	"55"	"27"	"DCMT11T304-OTM OC2125 OKE"	"96"	"0.4"		"средняя"								"{""5"": ""средняя"", ""12"": ""0.4"", ""mat_id"": ""27"", ""type_id"": ""55"", ""group_id"": ""96""}"
"88"	"55"	"27"	"DCMT11T304-HM YBC252 "	"96"	"0.4"		"средняя"								"{""5"": ""средняя"", ""12"": ""0.4"", ""mat_id"": ""27"", ""type_id"": ""55"", ""group_id"": ""96""}"
"87"	"55"	"27"	"DCMT11T304-AHF YB6315"	"96"	"0.4"		"средняя"								"{""5"": ""средняя"", ""12"": ""0.4"", ""mat_id"": ""27"", ""type_id"": ""55"", ""group_id"": ""96""}"
"85"	"55"	"27"	"DCMT11T302-AHF YB6315"	"96"	"0.2"		"средняя"								"{""5"": ""средняя"", ""12"": ""0.2"", ""mat_id"": ""27"", ""type_id"": ""55"", ""group_id"": ""96""}"
"86"	"55"	"24"	"DCMT11T302-MP HS7125 HADSTO"	"96"	"0.2"		"средняя"								"{""5"": ""средняя"", ""12"": ""0.2"", ""mat_id"": ""24"", ""type_id"": ""55"", ""group_id"": ""96""}"
"84"	"55"	"24"	"DCMT11T302-EF YBG205"	"96"	"0.2"		"средняя"								"{""5"": ""средняя"", ""12"": ""0.2"", ""mat_id"": ""24"", ""type_id"": ""55"", ""group_id"": ""96""}"
"83"	"55"	"24"	"CCMT09T308-OTM OP1315 OKE"	"89"	"0.8"		"средняя"								"{""5"": ""средняя"", ""12"": ""0.8"", ""mat_id"": ""24"", ""type_id"": ""55"", ""group_id"": ""89""}"
"82"	"55"	"24"	"CCMT09T308-TM WS7225 HARDSTONE"	"89"	"0.8"		"средняя"								"{""5"": ""средняя"", ""12"": ""0.8"", ""mat_id"": ""24"", ""type_id"": ""55"", ""group_id"": ""89""}"
"81"	"55"	"24"	"CCMT09T308-OTM OC2125 OKE"	"89"	"0.8"		"средняя"								"{""5"": ""средняя"", ""12"": ""0.8"", ""mat_id"": ""24"", ""type_id"": ""55"", ""group_id"": ""89""}"
"79"	"55"	"24"	"CCMT09T304-OTM OP1215 OKE"	"89"	"0.4"		"средняя"								"{""5"": ""средняя"", ""12"": ""0.4"", ""mat_id"": ""24"", ""type_id"": ""55"", ""group_id"": ""89""}"
"77"	"55"	"24"	"CCMT09T304-TM WS7225 HARDSTONE"	"89"	"0.4"		"средняя"								"{""5"": ""средняя"", ""12"": ""0.4"", ""mat_id"": ""24"", ""type_id"": ""55"", ""group_id"": ""89""}"
"78"	"55"	"24"	"CCMT09T304-OTM OP1315 OKE"	"89"	"0.4"		"средняя"								"{""5"": ""средняя"", ""12"": ""0.4"", ""mat_id"": ""24"", ""type_id"": ""55"", ""group_id"": ""89""}"
"76"	"55"	"24"	"CCMT09T304-MP HS7125 HADSTO"	"89"	"0.4"		"средняя"								"{""5"": ""средняя"", ""12"": ""0.4"", ""mat_id"": ""24"", ""type_id"": ""55"", ""group_id"": ""89""}"
"75"	"55"	"24"	"CCMT09T304-EM YBG205"	"89"	"0.4"		"средняя"								"{""5"": ""средняя"", ""12"": ""0.4"", ""mat_id"": ""24"", ""type_id"": ""55"", ""group_id"": ""89""}"
"74"	"55"	"27"	"CCMT09T308-MP HS8125 HADSTO"	"89"	"0.8"		"средняя"								"{""5"": ""средняя"", ""12"": ""0.8"", ""mat_id"": ""27"", ""type_id"": ""55"", ""group_id"": ""89""}"
"70"	"55"	"27"	"CCMT09T304-MP HS8125 HADSTO"	"89"	"0.4"		"средняя"								"{""5"": ""средняя"", ""12"": ""0.4"", ""mat_id"": ""27"", ""type_id"": ""55"", ""group_id"": ""89""}"
"72"	"55"	"27"	"CCMT09T308-OTM OC2125 OKE"	"89"	"0.8"		"средняя"								"{""5"": ""средняя"", ""12"": ""0.8"", ""mat_id"": ""27"", ""type_id"": ""55"", ""group_id"": ""89""}"
"73"	"55"	"27"	"CCMT09T308-HM  YBC252 "	"89"	"0.8"		"средняя"								"{""5"": ""средняя"", ""12"": ""0.8"", ""mat_id"": ""27"", ""type_id"": ""55"", ""group_id"": ""89""}"
"68"	"55"	"27"	"CCMT09T304-OTM OC2125 OKE"	"89"	"0.4"		"средняя"								"{""5"": ""средняя"", ""12"": ""0.4"", ""mat_id"": ""27"", ""type_id"": ""55"", ""group_id"": ""89""}"
"69"	"55"	"27"	"CCMT09T304-HM  YBC252 "	"89"	"0.4"		"средняя"								"{""5"": ""средняя"", ""12"": ""0.4"", ""mat_id"": ""27"", ""type_id"": ""55"", ""group_id"": ""89""}"
"615"			"GDR-JF5W0069 GEEFUN"												
"616"			"GDR-JF5W0070 GEEFUN"												
"66"	"55"	"24"	"CCMT120408-OTM OP1315 OKE"	"87"	"0.8"		"большая"								"{""5"": ""большая"", ""12"": ""0.8"", ""mat_id"": ""24"", ""type_id"": ""55"", ""group_id"": ""87""}"
"65"	"55"	"24"	"CCMT120408-TM WS7225 HARDSTONE"	"87"	"0.8"		"большая"								"{""5"": ""большая"", ""12"": ""0.8"", ""mat_id"": ""24"", ""type_id"": ""55"", ""group_id"": ""87""}"
"64"	"55"	"24"	"CCMT120408-OTM OC2125 OKE"	"87"	"0.8"		"большая"								"{""5"": ""большая"", ""12"": ""0.8"", ""mat_id"": ""24"", ""type_id"": ""55"", ""group_id"": ""87""}"
"62"	"55"	"24"	"CCMT120404-OTM OP1215 OKE"	"87"	"0.4"		"большая"								"{""5"": ""большая"", ""12"": ""0.4"", ""mat_id"": ""24"", ""type_id"": ""55"", ""group_id"": ""87""}"
"61"	"55"	"24"	"CCMT120404-OTM OP1315 OKE"	"87"	"0.4"		"большая"								"{""5"": ""большая"", ""12"": ""0.4"", ""mat_id"": ""24"", ""type_id"": ""55"", ""group_id"": ""87""}"
"60"	"55"	"24"	"CCMT120404-TM WS7225 HARDSTONE"	"87"	"0.4"		"большая"								"{""5"": ""большая"", ""12"": ""0.4"", ""mat_id"": ""24"", ""type_id"": ""55"", ""group_id"": ""87""}"
"59"	"55"	"24"	"CCMT120404-MP HS7125 HADSTO"	"87"	"0.4"		"большая"								"{""5"": ""большая"", ""12"": ""0.4"", ""mat_id"": ""24"", ""type_id"": ""55"", ""group_id"": ""87""}"
"58"	"55"	"27"	"CCMT120408-MP HS8125 HADSTO"	"87"	"0.8"		"большая"								"{""5"": ""большая"", ""12"": ""0.8"", ""mat_id"": ""27"", ""type_id"": ""55"", ""group_id"": ""87""}"
"57"	"55"	"27"	"CCMT120408-HM  YBC252 "	"87"	"0.8"		"большая"								"{""5"": ""большая"", ""12"": ""0.8"", ""mat_id"": ""27"", ""type_id"": ""55"", ""group_id"": ""87""}"
"56"	"55"	"27"	"CCMT120408-OTM OC2125 OKE"	"87"	"0.8"		"большая"								"{""5"": ""большая"", ""12"": ""0.8"", ""mat_id"": ""27"", ""type_id"": ""55"", ""group_id"": ""87""}"
"55"	"55"	"27"	"CCMT120404-MP HS8125 HADSTO"	"87"	"0.4"		"большая"								"{""5"": ""большая"", ""12"": ""0.4"", ""mat_id"": ""27"", ""type_id"": ""55"", ""group_id"": ""87""}"
"54"	"55"	"27"	"CCMT120404-HM  YBC252 "	"87"	"0.4"		"большая"								"{""5"": ""большая"", ""12"": ""0.4"", ""mat_id"": ""27"", ""type_id"": ""55"", ""group_id"": ""87""}"
"53"	"55"	"27"	"CCMT120404-OTM OC2125 OKE"	"87"	"0.4"		"большая"								"{""5"": ""большая"", ""12"": ""0.4"", ""mat_id"": ""27"", ""type_id"": ""55"", ""group_id"": ""87""}"
"167"	"55"	"30"	"16ER075ISO HS5125 HADSTO (WS5225 HARDSTONE)"	"77"	"0"	"0,75"	"Средняя"								"{""5"": ""Средняя"", ""6"": ""0,75"", ""mat_id"": ""30"", ""type_id"": ""55"", ""group_id"": ""77""}"
"50"	"55"	"27"	"WNMG080412-MT HS8125    HADSTO"	"97"	"1.2"										"{""12"": ""1.2"", ""mat_id"": ""27"", ""type_id"": ""55"", ""group_id"": ""97""}"
"49"	"55"	"27"	"WNMG080408-PM YBC252"	"97"	"0.8"										"{""12"": ""0.8"", ""mat_id"": ""27"", ""type_id"": ""55"", ""group_id"": ""97""}"
"48"	"55"	"27"	"WNMG080408-MT WS8125 HARDSTONE"	"97"	"0.8"										"{""12"": ""0.8"", ""mat_id"": ""27"", ""type_id"": ""55"", ""group_id"": ""97""}"
"47"	"55"	"27"	"WNMG080408-OPM OC2325S OKE"	"97"	"0.8"										"{""12"": ""0.8"", ""mat_id"": ""27"", ""type_id"": ""55"", ""group_id"": ""97""}"
"46"	"55"	"27"	"WNMG080408-GF WS8125 HARDSTONE"	"97"	"0.8"										"{""12"": ""0.8"", ""mat_id"": ""27"", ""type_id"": ""55"", ""group_id"": ""97""}"
"45"	"55"	"27"	"WNMG080408-CQ LF9218 DESKAR"	"97"	"0.8"										"{""12"": ""0.8"", ""mat_id"": ""27"", ""type_id"": ""55"", ""group_id"": ""97""}"
"44"	"55"	"27"	"WNMG080404-GF WS8125 HARDSTONE"	"97"	"0.4"										"{""12"": ""0.4"", ""mat_id"": ""27"", ""type_id"": ""55"", ""group_id"": ""97""}"
"43"	"55"	"27"	"WNMG080404-MT HS8125 HADSTO"	"97"	"0.4"										"{""12"": ""0.4"", ""mat_id"": ""27"", ""type_id"": ""55"", ""group_id"": ""97""}"
"42"	"55"	"27"	"WNMG080404-CQ LF9218 DESKAR"	"97"	"0.4"										"{""12"": ""0.4"", ""mat_id"": ""27"", ""type_id"": ""55"", ""group_id"": ""97""}"
"41"	"55"	"24"	"WNMG080408-MQ LF6018 DESKAR"	"97"	"0.8"										"{""12"": ""0.8"", ""mat_id"": ""24"", ""type_id"": ""55"", ""group_id"": ""97""}"
"40"	"55"	"24"	"WNMG080408-EM YBG205"	"97"	"0.8"										"{""12"": ""0.8"", ""mat_id"": ""24"", ""type_id"": ""55"", ""group_id"": ""97""}"
"39"	"55"	"24"	"WNMG080408-EG YBG205"	"97"	"0.8"										"{""12"": ""0.8"", ""mat_id"": ""24"", ""type_id"": ""55"", ""group_id"": ""97""}"
"38"	"55"	"24"	"WNMG080408-OMM OP1215 OKE"	"97"	"0.8"										"{""12"": ""0.8"", ""mat_id"": ""24"", ""type_id"": ""55"", ""group_id"": ""97""}"
"37"	"55"	"24"	"WNMG080408-BM HR7225 HUAREAL"	"97"	"0.8"										"{""12"": ""0.8"", ""mat_id"": ""24"", ""type_id"": ""55"", ""group_id"": ""97""}"
"36"	"55"	"24"	"WNMG080408-BF HR7225 HUAREAL"	"97"	"0.8"										"{""12"": ""0.8"", ""mat_id"": ""24"", ""type_id"": ""55"", ""group_id"": ""97""}"
"35"	"55"	"24"	"WNMG080408-BF WS7225 HARDSTONE"	"97"	"0.8"										"{""12"": ""0.8"", ""mat_id"": ""24"", ""type_id"": ""55"", ""group_id"": ""97""}"
"34"	"55"	"24"	"WNMG080408-BM WS7225 HARDSTONE"	"97"	"0.8"										"{""12"": ""0.8"", ""mat_id"": ""24"", ""type_id"": ""55"", ""group_id"": ""97""}"
"33"	"55"	"24"	"WNMG080408-BF WS7125 HARDSTONE"	"97"	"0.8"										"{""12"": ""0.8"", ""mat_id"": ""24"", ""type_id"": ""55"", ""group_id"": ""97""}"
"29"	"55"	"24"	"WNMG080404-BF HR7225 HUAREAL"	"97"	"0.4"										"{""12"": ""0.4"", ""mat_id"": ""24"", ""type_id"": ""55"", ""group_id"": ""97""}"
"27"	"55"	"24"	"WNMG080404-BF WS7225 HARDSTONE"	"97"	"0.4"										"{""12"": ""0.4"", ""mat_id"": ""24"", ""type_id"": ""55"", ""group_id"": ""97""}"
"26"	"55"	"24"	"WNMG080404-BM WS7125 HARDSTONE"	"97"	"0.4"										"{""12"": ""0.4"", ""mat_id"": ""24"", ""type_id"": ""55"", ""group_id"": ""97""}"
"25"	"55"	"24"	"WNMG080404-BF WS7125 HARDSTONE"	"97"	"0.4"										"{""12"": ""0.4"", ""mat_id"": ""24"", ""type_id"": ""55"", ""group_id"": ""97""}"
"196"	"52"	"30"	"YX M2*0,4 T2829"	"73"	"0"	"0,4"		"Стандартный"	"М2"						"{""4"": ""Стандартный"", ""6"": ""0,4"", ""11"": ""М2"", ""mat_id"": ""30"", ""type_id"": ""52"", ""group_id"": ""73""}"
"187"	"55"	"30"	"16IR11W HS5125 HADSTO  (WS5225 HARDSTONE)"	"76"	"0"	"11 ниток на дюйм"	"Средняя"								"{""5"": ""Средняя"", ""6"": ""11 ниток на дюйм"", ""mat_id"": ""30"", ""type_id"": ""55"", ""group_id"": ""76""}"
"186"	"55"	"30"	"16IR8W HS5125 HADSTO  (WS5225 HARDSTONE)"	"76"	"0"	"8 ниток на дюйм"	"Средняя"								"{""5"": ""Средняя"", ""6"": ""8 ниток на дюйм"", ""mat_id"": ""30"", ""type_id"": ""55"", ""group_id"": ""76""}"
"185"	"55"	"30"	"16IR300 ISO HS5125 HADSTO  (WS5225 HARDSTONE)"	"76"	"0"	"3"	"Средняя"								"{""5"": ""Средняя"", ""6"": ""3"", ""mat_id"": ""30"", ""type_id"": ""55"", ""group_id"": ""76""}"
"184"	"55"	"30"	"16IR250 ISO HS5125 HADSTO  (WS5225 HARDSTONE)"	"76"	"0"	"2,5"	"Средняя"								"{""5"": ""Средняя"", ""6"": ""2,5"", ""mat_id"": ""30"", ""type_id"": ""55"", ""group_id"": ""76""}"
"183"	"55"	"30"	"16IR200 ISO HS5125 HADSTO  (WS5225 HARDSTONE)"	"76"	"0"	"2"	"Средняя"								"{""5"": ""Средняя"", ""6"": ""2"", ""mat_id"": ""30"", ""type_id"": ""55"", ""group_id"": ""76""}"
"178"	"55"	"30"	"16ER19W WS5225 HARDSTONE  (WS5225 HARDSTONE)"	"77"	"0"	"19 ниток на дюйм"	"Средняя"								"{""5"": ""Средняя"", ""6"": ""19 ниток на дюйм"", ""mat_id"": ""30"", ""type_id"": ""55"", ""group_id"": ""77""}"
"177"	"55"	"30"	"16ER14W WS5225 HARDSTONE  (WS5225 HARDSTONE)"	"77"	"0"	"14 ниток на дюйм"	"Средняя"								"{""5"": ""Средняя"", ""6"": ""14 ниток на дюйм"", ""mat_id"": ""30"", ""type_id"": ""55"", ""group_id"": ""77""}"
"644"			"GDR-JF5W0116 GEEFUN"												
"176"	"55"	"30"	"16ER11W S5225 HARDSTONE   (WS5225 HARDSTONE)"	"77"	"0"	"11 ниток на дюйм"	"Средняя"								"{""5"": ""Средняя"", ""6"": ""11 ниток на дюйм"", ""mat_id"": ""30"", ""type_id"": ""55"", ""group_id"": ""77""}"
"174"	"55"	"30"	"16ER300 ISO HS5125 HADSTO  (WS5225 HARDSTONE)"	"77"	"0"	"3"	"Средняя"								"{""5"": ""Средняя"", ""6"": ""3"", ""mat_id"": ""30"", ""type_id"": ""55"", ""group_id"": ""77""}"
"173"	"55"	"30"	"16ER250 ISO HS5125 HADSTO  (WS5225 HARDSTONE)"	"77"	"0"	"2,5"	"Средняя"								"{""5"": ""Средняя"", ""6"": ""2,5"", ""mat_id"": ""30"", ""type_id"": ""55"", ""group_id"": ""77""}"
"172"	"55"	"30"	"16ER200 ISO HS5125 HADSTO  (WS5225 HARDSTONE)"	"77"	"0"	"2"	"Средняя"								"{""5"": ""Средняя"", ""6"": ""2"", ""mat_id"": ""30"", ""type_id"": ""55"", ""group_id"": ""77""}"
"147"	"55"	"33"	"DCMT11T302-AK WSK10 HARDSTONE"	"85"	"0.2"		"средняя"								"{""5"": ""средняя"", ""12"": ""0.2"", ""mat_id"": ""33"", ""type_id"": ""55"", ""group_id"": ""85""}"
"169"	"55"	"30"	"16ER125 ISO HS5125 HADSTO  (WS5225 HARDSTONE)"	"77"	"0"	"1,25"	"Средняя"								"{""5"": ""Средняя"", ""6"": ""1,25"", ""mat_id"": ""30"", ""type_id"": ""55"", ""group_id"": ""77""}"
"170"	"55"	"30"	"16ER150 ISO HS5125 HADSTO  (WS5225 HARDSTONE)"	"77"	"0"	"1,5"	"Средняя"								"{""5"": ""Средняя"", ""6"": ""1,5"", ""mat_id"": ""30"", ""type_id"": ""55"", ""group_id"": ""77""}"
"142"	"55"	"33"	"CCGT060204-AK WSK10 HARDSTONE"	"99"	"0.4"		"маленькая"								"{""5"": ""маленькая"", ""12"": ""0.4"", ""mat_id"": ""33"", ""type_id"": ""55"", ""group_id"": ""99""}"
"131"	"55"	"24"	"CCMT060202-MP HS7125 HADSTO"	"99"	"0.2"		"маленькая"								"{""5"": ""маленькая"", ""12"": ""0.2"", ""mat_id"": ""24"", ""type_id"": ""55"", ""group_id"": ""99""}"
"316"	"51"	"30"	""	"71"			" стандартный"		"11,1"						"{""5"": "" стандартный"", ""11"": ""11,1"", ""mat_id"": ""30"", ""type_id"": ""51"", ""group_id"": ""71""}"
"317"	"51"	"30"	""	"71"			" стандартный"		"11,2"						"{""5"": "" стандартный"", ""11"": ""11,2"", ""mat_id"": ""30"", ""type_id"": ""51"", ""group_id"": ""71""}"
"318"	"51"	"30"	""	"71"			" стандартный"		"11,3"						"{""5"": "" стандартный"", ""11"": ""11,3"", ""mat_id"": ""30"", ""type_id"": ""51"", ""group_id"": ""71""}"
"319"	"51"	"30"	""	"71"			" стандартный"		"11,4"						"{""5"": "" стандартный"", ""11"": ""11,4"", ""mat_id"": ""30"", ""type_id"": ""51"", ""group_id"": ""71""}"
"320"	"51"	"30"	""	"71"			" стандартный"		"11,5"						"{""5"": "" стандартный"", ""11"": ""11,5"", ""mat_id"": ""30"", ""type_id"": ""51"", ""group_id"": ""71""}"
"321"	"51"	"30"	""	"71"			" стандартный"		"11,6"						"{""5"": "" стандартный"", ""11"": ""11,6"", ""mat_id"": ""30"", ""type_id"": ""51"", ""group_id"": ""71""}"
"322"	"51"	"30"	""	"71"			" стандартный"		"11,7"						"{""5"": "" стандартный"", ""11"": ""11,7"", ""mat_id"": ""30"", ""type_id"": ""51"", ""group_id"": ""71""}"
"323"	"51"	"30"	""	"71"			" стандартный"		"11,8"						"{""5"": "" стандартный"", ""11"": ""11,8"", ""mat_id"": ""30"", ""type_id"": ""51"", ""group_id"": ""71""}"
"324"	"51"	"30"	""	"71"			" стандартный"		"11,9"						"{""5"": "" стандартный"", ""11"": ""11,9"", ""mat_id"": ""30"", ""type_id"": ""51"", ""group_id"": ""71""}"
